"","ENSEMBL","ENTREZID","SYMBOL","TXCHROM"
"38679","ENSG00000246774","645078","COL25A1-DT",NA
"38680","ENSG00000246777","106699570","DYNC1LI2-DT",NA
"38685","ENSG00000246859","100505678","STARD4-AS1","chr5"
"38686","ENSG00000246863","100505534","GPR176-DT",NA
"38687","ENSG00000246876","101927282","LINC02466",NA
"38691","ENSG00000246922","390595","UBAP1L","chr15"
"38693","ENSG00000246985","144481","SOCS2-AS1","chr12"
"38697","ENSG00000247077","192111","PGAM5","chr12"
"38698","ENSG00000247081","105369147","LOC105369147",NA
"38699","ENSG00000247092","283596","SNHG10","chr14"
"38700","ENSG00000247095","100506211","MIR210HG","chr11"
"38703","ENSG00000247131","101928002","LOC101928002",NA
"38704","ENSG00000247134","105379362","LOC105379362",NA
"38705","ENSG00000247137","100506282","ANKRD42-DT",NA
"38706","ENSG00000247151","338739","CSTF3-DT","chr11"
"38707","ENSG00000247157","338817","LINC01252","chr12"
"38708","ENSG00000247193","439933","LOC439933",NA
"38709","ENSG00000247199","102546294","FBXO38-DT",NA
"38711","ENSG00000247213","102723562","LINC01498",NA
"38712","ENSG00000247228","400541","LOC400541",NA
"38713","ENSG00000247240","440288","UBL7-DT","chr15"
"38714","ENSG00000247271","729013","ZBED5-AS1","chr11"
"38717","ENSG00000247315","85364","ZCCHC3","chr20"
"38721","ENSG00000247363","100507250","LOC100507250","chr12"
"38725","ENSG00000247400","100289274","DNAJC3-DT",NA
"38727","ENSG00000247416","101928847","LOC101928847",NA
"38728","ENSG00000247473","100852407","CARS1-AS1",NA
"38729","ENSG00000247498","100506314","GPRC5D-AS1","chr12"
"38730","ENSG00000247516","100505738","MIR4458HG","chr5"
"38731","ENSG00000247556","729082","OIP5-AS1","chr15"
"38733","ENSG00000247572","100131067","CKMT2-AS1","chr5"
"38734","ENSG00000247595","100506540","SPTY2D1OS","chr11"
"38735","ENSG00000247596","11344","TWF2","chr3"
"38736","ENSG00000247624","441009","CPEB2-DT","chr4"
"38737","ENSG00000247626","92935","MARS2","chr2"
"38738","ENSG00000247627","100293090","MTND4P12",NA
"38739","ENSG00000247675","100507401","LRP4-AS1","chr11"
"38742","ENSG00000247708","100507266","STX18-AS1","chr4"
"38745","ENSG00000247746","158880","USP51","chrX"
"38746","ENSG00000247763","100419036","TUBAP14",NA
"38748","ENSG00000247774","100233209","PCED1B-AS1","chr12"
"38749","ENSG00000247775","644248","SNCA-AS1","chr4"
"38750","ENSG00000247796","257396","MOCS2-DT","chr5"
"38751","ENSG00000247809","644192","NR2F2-AS1","chr15"
"38752","ENSG00000247810","101928721","LOC101928721",NA
"38753","ENSG00000247828","100505894","TMEM161B-DT","chr5"
"38755","ENSG00000247867","283214","DGAT2-DT","chr11"
"38757","ENSG00000247877","121232371","FAM174A-DT",NA
"38759","ENSG00000247911","106480725","HMGN1P12",NA
"38762","ENSG00000247950","100533182","SEC24B-AS1","chr4"
"38764","ENSG00000247982","283663","LINC00926","chr15"
"38766","ENSG00000248008","100506668","NRAV","chr12"
"38768","ENSG00000248019","285512","FAM13A-AS1","chr4"
"38769","ENSG00000248027","100128386","ARHGAP42-AS1",NA
"38771","ENSG00000248049","550112","UBA6-DT","chr4"
"38775","ENSG00000248098","593","BCKDHA","chr19"
"38776","ENSG00000248099","3640","INSL3","chr19"
"38780","ENSG00000248104","100533844","TARS2P1",NA
"38782","ENSG00000248106","100421074","LOC100421074",NA
"38783","ENSG00000248107","102546228","LINC02039",NA
"38784","ENSG00000248109","105378220","MARCOL",NA
"38790","ENSG00000248118","285577","LINC01019","chr5"
"38800","ENSG00000248132","101928569","LINC02101",NA
"38801","ENSG00000248133","107075102","MTND4LP22",NA
"38803","ENSG00000248136","106480726","MTND6P8",NA
"38807","ENSG00000248143","105374436","LINC02383",NA
"38808","ENSG00000248144","126","ADH1C","chr4"
"38811","ENSG00000248150","101929505","LINC02150",NA
"38812","ENSG00000248152","105377373","ANK2-AS1",NA
"38820","ENSG00000248167","202658","TRIM39-RPP21","chr6"
"38829","ENSG00000248174","101928509","LINC02268",NA
"38833","ENSG00000248185","100420027","LOC100420027",NA
"38834","ENSG00000248187","124900778","LOC124900778",NA
"38835","ENSG00000248188","100288771","LOC100288771",NA
"38836","ENSG00000248191","345016","PES1P1",NA
"38839","ENSG00000248196","100419572","LOC100419572",NA
"38840","ENSG00000248197","728081","LINC00290","chr4"
"38843","ENSG00000248202","109729164","LINC02234",NA
"38849","ENSG00000248210","101927849","LINC02355",NA
"38850","ENSG00000248211","100874024","TRPC7-AS1",NA
"38854","ENSG00000248221","104472519","STX18-IT1",NA
"38857","ENSG00000248227","105374410","LINC02513",NA
"38858","ENSG00000248228","100505893","SLIT2-IT1","chr4"
"38861","ENSG00000248234","124901186","LOC124901186",NA
"38864","ENSG00000248237","100421808","LOC100421808",NA
"38872","ENSG00000248256","100861517","OCIAD1-AS1",NA
"38874","ENSG00000248259","107075296","MTND4LP31",NA
"38877","ENSG00000248265","440101","FLJ12825","chr12"
"38880","ENSG00000248271","100130514","PGAM1P1",NA
"38881","ENSG00000248275","100507602","TRIM52-AS1","chr5"
"38882","ENSG00000248278","105371814","LOC105371814",NA
"38883","ENSG00000248279","340113","LINC02120","chr5"
"38885","ENSG00000248282","109729154","MTCYBP44",NA
"38889","ENSG00000248287","100874258","SCGB1D5P",NA
"38895","ENSG00000248300","105374484","LINC02360",NA
"38898","ENSG00000248307","641365","LINC00616","chr4"
"38899","ENSG00000248308","100419319","LOC100419319",NA
"38900","ENSG00000248309","101929423","MEF2C-AS1",NA
"38902","ENSG00000248313","107133494","CYP4F27P",NA
"38903","ENSG00000248315","107075098","MTND4LP2",NA
"38905","ENSG00000248318","101927543","LOC101927543",NA
"38906","ENSG00000248319","100506085","LINC02275","chr4"
"38909","ENSG00000248323","100505994","LUCAT1",NA
"38910","ENSG00000248327","402191","NOL8P1",NA
"38911","ENSG00000248328","107075184","MTCO3P28",NA
"38912","ENSG00000248329","100506013","APELA","chr4"
"38913","ENSG00000248330","100507528","LINC00613",NA
"38914","ENSG00000248332","101927917","TUB-AS1",NA
"38915","ENSG00000248333","984","CDK11B","chr1"
"38917","ENSG00000248335","124900787","LOC124900787",NA
"38920","ENSG00000248338","105374561","LINC02472",NA
"38921","ENSG00000248339","101928288","LINC02504",NA
"38929","ENSG00000248355","100874421","ARL2BPP6",NA
"38933","ENSG00000248360","201853","LINC00504",NA
"38936","ENSG00000248364","442104","OR7E86P",NA
"38938","ENSG00000248366","28704","TRAJ51",NA
"38939","ENSG00000248367","124901151","LOC124901151",NA
"38942","ENSG00000248371","102477328","LINC02056",NA
"38946","ENSG00000248376","100127981","LOC100127981",NA
"38947","ENSG00000248377","100874410","HMGN1P9",NA
"38949","ENSG00000248383","56135","PCDHAC1","chr5"
"38950","ENSG00000248385","441864","TARM1","chr19"
"38951","ENSG00000248387","100131038","LOC100131038",NA
"38953","ENSG00000248391","101929681","LINC02064",NA
"38956","ENSG00000248396","100874517","TOMM22P4",NA
"38959","ENSG00000248400","100127911","ST13P12",NA
"38960","ENSG00000248401","391674","LOC391674",NA
"38961","ENSG00000248403","100132778","NACAP6",NA
"38962","ENSG00000248405","553158","PRR5-ARHGAP8","chr22"
"38969","ENSG00000248418","100130803","UBL5P1",NA
"38970","ENSG00000248419","100130072","LOC100130072",NA
"38971","ENSG00000248420","106479044","MTATP6P9",NA
"38974","ENSG00000248424","81278","OR51K1P",NA
"38978","ENSG00000248429","285505","GASK1B-AS1",NA
"38979","ENSG00000248430","100873900","HMGB3P16",NA
"38982","ENSG00000248439","106481971","RPL23AP94",NA
"38984","ENSG00000248441","400456","LETR1","chr15"
"38985","ENSG00000248442","391119","OR10J7P",NA
"38988","ENSG00000248445","101927233","SEMA6A-AS1",NA
"38989","ENSG00000248447","100533670","LOC100533670",NA
"38991","ENSG00000248449","56120","PCDHGB8P","chr5"
"38993","ENSG00000248455","101929544","LINC02217",NA
"38998","ENSG00000248461","101929745","LINC02119",NA
"39000","ENSG00000248462","106481703","NENFP3",NA
"39001","ENSG00000248464","101927075","FGF10-AS1",NA
"39002","ENSG00000248466","651644","LOC651644",NA
"39003","ENSG00000248468","105374114","LOC105374114",NA
"39004","ENSG00000248469","100996385","LOC100996385",NA
"39006","ENSG00000248472","100287596","DDX11L5","chr9"
"39009","ENSG00000248473","102577426","LINC01962",NA
"39013","ENSG00000248477","643784","NAIPP3",NA
"39017","ENSG00000248483","134187","POU5F2","chr5"
"39019","ENSG00000248485","654790","PCP4L1","chr1"
"39020","ENSG00000248487","25864","ABHD14A","chr3"
"39021","ENSG00000248488","100131611","PGAM4P2",NA
"39022","ENSG00000248489","100289230","LOC100289230","chr5"
"39026","ENSG00000248492","594840","ZFAT-AS1","chr8"
"39029","ENSG00000248498","389652","ASNSP1",NA
"39031","ENSG00000248505","101928851","LINC02380",NA
"39032","ENSG00000248506","645773","TUBAP10",NA
"39033","ENSG00000248507","79299","OR5H4P",NA
"39034","ENSG00000248508","100131089","SRP14-DT","chr15"
"39043","ENSG00000248522","100133234","SBF1P1","chr8"
"39045","ENSG00000248527","106480796","MTATP6P1",NA
"39047","ENSG00000248529","101928651","LOC101928651",NA
"39048","ENSG00000248530","100289095","BCL2L12P1",NA
"39053","ENSG00000248538","101929128","LOC101929128",NA
"39056","ENSG00000248540","283731","LOC283731","chr15"
"39057","ENSG00000248542","391768","LOC391768",NA
"39063","ENSG00000248548","100873194","MTND4P8",NA
"39064","ENSG00000248550","100309464","OTX2-AS1","chr14"
"39067","ENSG00000248553","81261","OR52H2P",NA
"39069","ENSG00000248555","101929495","LINC01339",NA
"39070","ENSG00000248557","100419878","LOC100419878",NA
"39072","ENSG00000248560","729707","LOC729707",NA
"39074","ENSG00000248565","391696","TECRP2",NA
"39079","ENSG00000248572","100506475","EGFLAM-AS2","chr5"
"39087","ENSG00000248586","100288510","LOC100288510",NA
"39092","ENSG00000248592","100526772","STIMATE-MUSTN1","chr3"
"39093","ENSG00000248593","171220","DSTNP2","chr12"
"39094","ENSG00000248596","643201","LOC643201","chr5"
"39096","ENSG00000248599","441374","FLJ42969","chr8"
"39101","ENSG00000248608","645433","LOC645433",NA
"39102","ENSG00000248610","100420028","HSPA8P4",NA
"39103","ENSG00000248611","100422640","LOC100422640",NA
"39106","ENSG00000248618","106481658","ENPP7P3",NA
"39109","ENSG00000248625","402192","LOC402192",NA
"39113","ENSG00000248633","256085","GET1P1",NA
"39116","ENSG00000248636","105370027","LOC105370027",NA
"39121","ENSG00000248642","391117","OR10J2P",NA
"39122","ENSG00000248643","100526737","RBM14-RBM4","chr11"
"39126","ENSG00000248648","107986374","LOC107986374",NA
"39129","ENSG00000248654","107075289","MTCO3P44",NA
"39136","ENSG00000248668","100874002","OXCT1-AS1",NA
"39138","ENSG00000248671","285407","ALG1L9P","chr11"
"39139","ENSG00000248672","100526664","LY75-CD302","chr2"
"39140","ENSG00000248673","104310351","LINC01331",NA
"39143","ENSG00000248677","100505625","LINC02102",NA
"39145","ENSG00000248684","644601","BIN2P2",NA
"39153","ENSG00000248697","285412","TOX4P1",NA
"39154","ENSG00000248698","152742","LINC01085","chr4"
"39155","ENSG00000248699","391741","LOC391741",NA
"39158","ENSG00000248703","107161159","LINC02415",NA
"39159","ENSG00000248704","100873188","MTND4P2",NA
"39162","ENSG00000248709","124901048","LOC124901048",NA
"39163","ENSG00000248710","100174949","TRIM59-IFT80",NA
"39165","ENSG00000248712","283152","CCDC153","chr11"
"39166","ENSG00000248713","285556","C4orf54",NA
"39172","ENSG00000248720","100420058","RFPL4AP5",NA
"39173","ENSG00000248722","100129959","AK3P4",NA
"39174","ENSG00000248724","348808","NPHP3-AS1","chr3"
"39176","ENSG00000248727","102467147","LINC01948",NA
"39177","ENSG00000248729","107075170","MTCO1P30",NA
"39178","ENSG00000248730","100852408","EGFLAM-AS4","chr5"
"39181","ENSG00000248735","100419742","R3HDM2P1",NA
"39183","ENSG00000248738","101929237","LOC101929237",NA
"39188","ENSG00000248746","89","ACTN3","chr11"
"39190","ENSG00000248748","100873199","MTND5P9",NA
"39197","ENSG00000248757","102467212","LINC02115",NA
"39203","ENSG00000248765","109729151","MTCYBP37",NA
"39205","ENSG00000248767","100288524","FOXL3-OT1","chr7"
"39209","ENSG00000248771","100505989","SMIM31","chr4"
"39214","ENSG00000248777","100129344","LOC100129344",NA
"39218","ENSG00000248781","345645","PSMC1P4",NA
"39222","ENSG00000248789","105378960","LINC02118",NA
"39224","ENSG00000248791","100422687","LOC100422687",NA
"39225","ENSG00000248792","100287785","LINC00266-2P",NA
"39230","ENSG00000248801","286189","C8orf34-AS1","chr8"
"39234","ENSG00000248809","100505545","LINC01095","chr4"
"39235","ENSG00000248810","100507639","LINC02432",NA
"39239","ENSG00000248820","100288885","DYNLL1P6",NA
"39241","ENSG00000248822","105377532","APOBEC3AP1",NA
"39243","ENSG00000248826","100131236","PCBP2P3",NA
"39244","ENSG00000248827","345576","LOC345576",NA
"39246","ENSG00000248831","100421142","LOC100421142",NA
"39247","ENSG00000248834","100421485","MARK2P5",NA
"39248","ENSG00000248837","105374524","LOC105374524",NA
"39249","ENSG00000248838","100129815","PGAM1P13",NA
"39253","ENSG00000248843","100271043","RPL7AP29",NA
"39254","ENSG00000248844","101928443","LINC02753",NA
"39256","ENSG00000248847","100131441","LOC100131441",NA
"39257","ENSG00000248848","10895","PPBPP2","chr4"
"39258","ENSG00000248850","645852","LOC645852",NA
"39259","ENSG00000248851","100421364","LOC100421364",NA
"39262","ENSG00000248858","441369","FLJ46284","chr8"
"39263","ENSG00000248859","102577424","LINC01574",NA
"39265","ENSG00000248866","643783","USP46-DT",NA
"39267","ENSG00000248869","105377441","LINC02511",NA
"39269","ENSG00000248871","407977","TNFSF12-TNFSF13","chr17"
"39270","ENSG00000248872","100506122","LINC02431","chr4"
"39272","ENSG00000248874","439936","LINC02899",NA
"39274","ENSG00000248877","100421146","PGBD4P4",NA
"39278","ENSG00000248883","106481717","B4GALNT2P1",NA
"39280","ENSG00000248885","100418707","SEPTIN7P10",NA
"39281","ENSG00000248886","100422023","UGT2A3P7",NA
"39282","ENSG00000248890","646576","HHIP-AS1","chr4"
"39283","ENSG00000248891","105379196","LOC105379196",NA
"39284","ENSG00000248893","100124412","FAM138E","chr15"
"39286","ENSG00000248896","102723313","LOC102723313",NA
"39288","ENSG00000248901","105379098","LINC01846",NA
"39290","ENSG00000248905","342184","FMN1","chr15"
"39291","ENSG00000248907","100873236","MTND2P33",NA
"39292","ENSG00000248908","340107","LINC02239","chr5"
"39296","ENSG00000248913","100873751","PHB1P14",NA
"39297","ENSG00000248915","100421495","ACTR6P1",NA
"39300","ENSG00000248919","100526740","ATP5MF-PTCD1","chr7"
"39301","ENSG00000248920","100287404","USP17L19","chr4"
"39303","ENSG00000248923","100506169","MTND5P11",NA
"39311","ENSG00000248931","109729144","MTCYBP40",NA
"39312","ENSG00000248932","100507291","COPB2-DT",NA
"39313","ENSG00000248933","100287513","USP17L22",NA
"39320","ENSG00000248946","107075314","MTND3P22",NA
"39322","ENSG00000248950","100129283","LDHBP3",NA
"39323","ENSG00000248951","107075196","MTCO2P32",NA
"39326","ENSG00000248956","100130279","HMGB1P44",NA
"39329","ENSG00000248964","101929470","LOC101929470",NA
"39332","ENSG00000248967","124901016","LOC124901016",NA
"39335","ENSG00000248971","100418744","KRT8P46",NA
"39336","ENSG00000248973","107986400","LOC107986400",NA
"39344","ENSG00000248988","338095","PSME2P3",NA
"39346","ENSG00000248991","105377488","LOC105377488",NA
"39349","ENSG00000248995","109729131","LINC02231",NA
"39351","ENSG00000248998","100422019","EFL1P2",NA
"39366","ENSG00000249018","100421232","GAPDHP56",NA
"39372","ENSG00000249025","106481981","ZNF519P4",NA
"39376","ENSG00000249035","101927096","CLMAT3",NA
"39378","ENSG00000249038","106480683","AARS1P1",NA
"39383","ENSG00000249048","28651","TRAV31",NA
"39388","ENSG00000249053","100420683","LOC100420683",NA
"39389","ENSG00000249054","677784","FAM138D","chr12"
"39394","ENSG00000249064","391647","KRT18P25",NA
"39396","ENSG00000249066","105377248","LINC02496",NA
"39398","ENSG00000249069","104355136","LINC01033",NA
"39401","ENSG00000249073","105664404","WSPAR",NA
"39402","ENSG00000249074","107075208","NDUFB2P1",NA
"39403","ENSG00000249077","100421664","LOC100421664",NA
"39406","ENSG00000249082","101927953","EPIST",NA
"39410","ENSG00000249087","148898","ZNF436-AS1","chr1"
"39411","ENSG00000249089","106479028","AIG1P1",NA
"39421","ENSG00000249104","100287327","USP17L17","chr4"
"39423","ENSG00000249106","101928590","GPM6A-DT",NA
"39428","ENSG00000249115","23354","HAUS5","chr19"
"39430","ENSG00000249119","106478943","MTND6P4",NA
"39434","ENSG00000249128","102467225","LINC02215",NA
"39438","ENSG00000249138","643036","SLED1","chr4"
"39439","ENSG00000249139","100526773","EPPIN-WFDC6","chr20"
"39442","ENSG00000249142","646616","LOC646616",NA
"39443","ENSG00000249145","105374374","LINC02517",NA
"39444","ENSG00000249148","100288683","LOC100288683",NA
"39449","ENSG00000249156","112488739","TAF11L12",NA
"39451","ENSG00000249158","56138","PCDHA11","chr5"
"39453","ENSG00000249160","389273","LINC02213",NA
"39454","ENSG00000249162","644325","ADAM20P3",NA
"39455","ENSG00000249163","105370474","PRPF39-DT",NA
"39457","ENSG00000249167","105379132","SEMA6A-AS2",NA
"39459","ENSG00000249170","107986208","LOC107986208",NA
"39461","ENSG00000249173","100506229","LINC01093","chr4"
"39465","ENSG00000249177","100873250","MTND4P29",NA
"39468","ENSG00000249184","105377488","LOC105377488",NA
"39470","ENSG00000249188","100421823","ENPP7P1",NA
"39472","ENSG00000249191","106479048","UBE2V1P12",NA
"39473","ENSG00000249192","107075297","MTND3P25",NA
"39474","ENSG00000249193","345041","HSPD1P5",NA
"39475","ENSG00000249196","283352","TMEM132D-AS1",NA
"39476","ENSG00000249197","391120","OR10J9P",NA
"39479","ENSG00000249200","100419960","LOC100419960",NA
"39480","ENSG00000249201","101928857","TERLR1",NA
"39487","ENSG00000249213","100129404","LOC100129404",NA
"39491","ENSG00000249222","267020","ATP5MGL","chr22"
"39495","ENSG00000249229","100132712","NAMPTP2",NA
"39496","ENSG00000249230","1011","CDH12P2",NA
"39497","ENSG00000249231","643714","CASC16","chr16"
"39499","ENSG00000249235","101930041","LOC101930041",NA
"39500","ENSG00000249236","105378976","LOC105378976",NA
"39503","ENSG00000249239","100422562","RACK1P3",NA
"39505","ENSG00000249241","101060498","LINC02265",NA
"39506","ENSG00000249242","441027","TMEM150C","chr4"
"39509","ENSG00000249247","107075213","MTCYBP17",NA
"39511","ENSG00000249252","101929095","C1QTNF7-AS1",NA
"39514","ENSG00000249256","53409","ATP5MGP3",NA
"39520","ENSG00000249263","107133524","PARP4P3",NA
"39523","ENSG00000249267","400084","LINC00939","chr12"
"39527","ENSG00000249272","100887748","UNC93B8",NA
"39528","ENSG00000249274","100419185","PDLIM1P4",NA
"39531","ENSG00000249277","100913179","SLIRPP2",NA
"39533","ENSG00000249279","105378992","LINC02057",NA
"39537","ENSG00000249285","100421308","LOC100421308",NA
"39544","ENSG00000249295","101928924","LOC101928924",NA
"39545","ENSG00000249297","105377536","LINC02174",NA
"39550","ENSG00000249306","101928176","LINC01411",NA
"39551","ENSG00000249307","100505875","LINC01088","chr4"
"39553","ENSG00000249310","100874530","APOBEC3B-AS1",NA
"39557","ENSG00000249317","105377480","LOC105377480",NA
"39561","ENSG00000249321","79297","OR5H5P",NA
"39562","ENSG00000249326","101929081","CTD-2194D22.4",NA
"39563","ENSG00000249328","101927040","LOC101927040",NA
